t,x,y,z,battery
1783111626.564318,-3.5558102130889893,,14.00345516204834,100.0
1783111626.5845702,-3.574629306793213,,14.0768461227417,100.0
1783111626.605891,-3.589094877243042,,14.141533851623535,100.0
1783111626.623843,-3.604755401611328,,14.200034141540527,100.0
1783111626.6439219,-3.6130714416503906,,14.226278305053711,100.0
1783111626.664063,-3.6267828941345215,,14.277027130126953,100.0
1783111626.6850371,-3.6391634941101074,,14.32381534576416,100.0
1783111626.7067149,-3.6494696140289307,,14.36347484588623,100.0
1783111626.724853,-3.6530823707580566,,14.38376235961914,100.0
1783111626.744349,-3.6604719161987305,,14.419652938842773,100.0
1783111626.7643058,-3.6710305213928223,,14.453021049499512,100.0
1783111626.7848032,-3.673571825027466,,14.467491149902344,100.0
1783111626.804516,-3.6811909675598145,,14.49787425994873,100.0
1783111626.824747,-3.6878583431243896,,14.519686698913574,100.0
1783111626.844845,-3.6932036876678467,,14.543149948120117,100.0
1783111626.86374,-3.69465708732605,,14.553844451904297,100.0
1783111626.883733,-3.700349807739258,,14.571432113647461,100.0
1783111626.903619,-3.7052972316741943,,14.58914852142334,100.0
1783111626.923975,-3.7109434604644775,,14.606608390808105,100.0
1783111626.943715,-3.7171318531036377,,14.621313095092773,100.0
1783111626.964149,-3.720548629760742,,14.634669303894043,100.0
1783111626.98418,-3.7231273651123047,,14.639633178710938,100.0
1783111627.006625,-3.7263455390930176,,14.649317741394043,100.0
1783111627.0256069,-3.727005958557129,,14.657318115234375,100.0
1783111627.0439749,-3.7281887531280518,0.004461200907826424,14.660143852233887,100.0
1783111627.065275,-3.7291698455810547,0.011430676095187664,14.669678688049316,100.0
1783111627.084306,-3.7293121814727783,0.021555576473474503,14.676782608032227,100.0
1783111627.1060228,-3.73297119140625,0.02119572088122368,14.682657241821289,100.0
1783111627.123722,-3.734403133392334,0.012592146173119545,14.688318252563477,100.0
1783111627.1441548,-3.7361483573913574,0.010511518456041813,14.689815521240234,100.0
1783111627.163879,-3.73860764503479,0.0008301112102344632,14.695722579956055,100.0
1783111627.184336,-3.7400200366973877,,14.700151443481445,100.0
1783111627.2048352,-3.741117477416992,,14.705738067626953,100.0
1783111627.2238579,-3.739910364151001,,14.708248138427734,100.0
1783111627.2440698,-3.7418160438537598,,14.71330738067627,100.0
1783111627.264181,-3.741776466369629,,14.714581489562988,100.0
1783111627.284461,-3.74041485786438,,14.71584701538086,100.0
1783111627.3037481,-3.742018222808838,,14.719283103942871,100.0
1783111627.323832,-3.743586540222168,,14.721914291381836,100.0
1783111627.344565,-3.7470123767852783,,14.724164962768555,100.0
1783111627.36444,-3.7466275691986084,0.0018893470987677574,14.726896286010742,100.0
1783111627.384376,-3.7464797496795654,0.004863794893026352,14.731558799743652,100.0
1783111627.4041688,-3.746535539627075,0.004733009729534388,14.735177040100098,100.0
1783111627.423692,-3.7459359169006348,0.003015387337654829,14.737897872924805,100.0
1783111627.444779,-3.7448997497558594,0.0034288265742361546,14.740195274353027,100.0
1783111627.4641678,-3.7467939853668213,0.0029447285924106836,14.742754936218262,100.0
1783111627.484477,-3.7439377307891846,,14.74593734741211,100.0
1783111627.5052538,-3.7454702854156494,0.00016166502609848976,14.746688842773438,100.0
1783111627.524809,-3.742661714553833,,14.745590209960938,100.0
1783111627.544721,-3.7425832748413086,,14.744853019714355,100.0
1783111627.564211,-3.743607997894287,,14.74565315246582,100.0
1783111627.5843651,-3.7453343868255615,,14.746406555175781,100.0
1783111627.605806,-3.743865966796875,,14.747353553771973,100.0
1783111627.625515,-3.7429323196411133,,14.748832702636719,100.0
1783111627.644165,-3.7447333335876465,,14.749361038208008,100.0
1783111627.663955,-3.7454707622528076,,14.751252174377441,100.0
1783111627.6845891,-3.7462594509124756,,14.75086498260498,100.0
1783111627.705363,-3.7468395233154297,,14.751225471496582,100.0
1783111627.724674,-3.749023675918579,0.0024202861823141575,14.750898361206055,100.0
1783111627.744365,-3.75150465965271,0.0012732576578855515,14.750356674194336,100.0
1783111627.763854,-3.7525415420532227,0.0025076521560549736,14.752266883850098,100.0
1783111627.784138,-3.7505345344543457,0.011522418819367886,14.75024127960205,100.0
1783111627.809356,-3.751811981201172,0.015642700716853142,14.74988842010498,100.0
1783111627.830972,-3.752375602722168,0.022427011281251907,14.749593734741211,100.0
1783111627.845143,-3.7522940635681152,0.025392012670636177,14.748888969421387,100.0
1783111627.865643,-3.751666307449341,0.027165690436959267,14.747010231018066,100.0
1783111627.8901708,-3.7517812252044678,0.0308991651982069,14.748035430908203,100.0
1783111627.906293,-3.7487854957580566,0.041237372905015945,14.747342109680176,100.0
1783111627.9305558,-3.7476608753204346,0.04352932423353195,14.748025894165039,100.0
1783111627.951416,-3.7496418952941895,0.04802805930376053,14.749815940856934,100.0
1783111627.9673128,-3.7481701374053955,0.05466616153717041,14.74930477142334,100.0
1783111627.985516,-3.746880531311035,0.05725467950105667,14.750825881958008,100.0
1783111628.0076952,-3.7451226711273193,0.059308864176273346,14.749127388000488,100.0
1783111628.024853,-3.7457289695739746,0.0624607652425766,14.748174667358398,100.0
1783111628.044304,-3.7446913719177246,0.06085806339979172,14.748469352722168,100.0
1783111628.064862,-3.7452242374420166,0.05762897804379463,14.750025749206543,100.0
1783111628.084267,-3.746703863143921,0.054194189608097076,14.747257232666016,100.0
1783111628.109293,-3.7486352920532227,0.052329566329717636,14.74832534790039,100.0
1783111628.1249971,-3.750560760498047,0.05066351965069771,14.749740600585938,100.0
1783111628.144935,-3.7518129348754883,0.04516606032848358,14.749824523925781,100.0
1783111628.165359,-3.7527079582214355,0.04679493233561516,14.74889850616455,100.0
1783111628.1862662,-3.7523512840270996,0.043646544218063354,14.747974395751953,100.0
1783111628.2042959,-3.752490282058716,0.03488544002175331,14.749350547790527,100.0
1783111628.2245,-3.752668857574463,0.030593914911150932,14.751384735107422,100.0
1783111628.244128,-3.7557547092437744,0.026798471808433533,14.750000953674316,100.0
1783111628.2648141,-3.756892442703247,0.02054152637720108,14.748932838439941,100.0
1783111628.284966,-3.7564191818237305,0.008256731554865837,14.751015663146973,100.0
1783111628.30599,-3.7539899349212646,,14.75025749206543,100.0
1783111628.325046,-3.754181385040283,,14.749861717224121,100.0
1783111628.34923,-3.75429105758667,,14.750732421875,100.0
1783111628.365184,-3.7551000118255615,,14.752144813537598,100.0
1783111628.384307,-3.7565207481384277,,14.750566482543945,100.0
1783111628.407508,-3.755976915359497,,14.751968383789062,100.0
1783111628.424459,-3.7557497024536133,,14.752358436584473,100.0
1783111628.445131,-3.7548577785491943,,14.751680374145508,100.0
1783111628.46447,-3.754638671875,,14.755280494689941,100.0
1783111628.484585,-3.7549471855163574,,14.754894256591797,100.0
1783111628.506284,-3.753297805786133,,14.753801345825195,100.0
1783111628.527046,-3.7496883869171143,,14.753400802612305,100.0
1783111628.544072,-3.74829363822937,,14.756471633911133,100.0
1783111628.5637991,-3.7509922981262207,,14.755607604980469,100.0
1783111628.58404,-3.752610683441162,,14.756555557250977,100.0
1783111628.604712,-3.7519454956054688,,14.75578784942627,100.0
1783111628.626097,-3.7515101432800293,,14.754463195800781,100.0
1783111628.643845,-3.750981092453003,,14.754378318786621,100.0
1783111628.6645372,-3.748358726501465,,14.754488945007324,100.0
1783111628.683682,-3.7465591430664062,,14.754581451416016,100.0
1783111628.707597,-3.7494795322418213,,14.751924514770508,100.0
1783111628.7258508,-3.7501657009124756,,14.75141716003418,100.0
1783111628.74462,-3.7501821517944336,,14.752679824829102,100.0
1783111628.763789,-3.7499196529388428,,14.755020141601562,100.0
1783111628.784197,-3.75297212600708,,14.754720687866211,100.0
1783111628.803702,-3.7513465881347656,,14.755404472351074,100.0
1783111628.825131,-3.7508773803710938,,14.755857467651367,100.0
1783111628.844651,-3.7497658729553223,,14.754093170166016,100.0
1783111628.864683,-3.7508790493011475,,14.752301216125488,100.0
1783111628.8836591,-3.7517080307006836,,14.752397537231445,100.0
1783111628.903717,-3.7520740032196045,,14.75152587890625,100.0
1783111628.923994,-3.751920461654663,,14.752127647399902,100.0
1783111628.944462,-3.7487235069274902,,14.75182056427002,100.0
1783111628.964944,-3.746281147003174,,14.748772621154785,100.0
1783111628.986218,-3.745854616165161,,14.749835014343262,100.0
1783111629.0072398,-3.745717763900757,,14.751066207885742,100.0
1783111629.025141,-3.7465033531188965,,14.750153541564941,100.0
1783111629.045254,-3.7444279193878174,,14.747390747070312,100.0
1783111629.0639732,-3.744455337524414,,14.74817943572998,100.0
1783111629.085003,-3.744243860244751,,14.748188972473145,100.0
1783111629.106074,-3.743399143218994,,14.746684074401855,100.0
1783111629.124471,-3.7448248863220215,,14.746374130249023,100.0
1783111629.144405,-3.7475359439849854,,14.745889663696289,100.0
1783111629.164132,-3.7485928535461426,,14.744369506835938,100.0
1783111629.184294,-3.7484986782073975,,14.745600700378418,100.0
1783111629.206987,-3.750417709350586,,14.74466609954834,100.0
1783111629.224292,-3.747603416442871,,14.746641159057617,100.0
1783111629.244595,-3.747180223464966,,14.746112823486328,100.0
1783111629.264878,-3.747135877609253,,14.7476806640625,100.0
1783111629.284432,-3.748875617980957,,14.746755599975586,100.0
1783111629.306515,-3.747473955154419,,14.747587203979492,100.0
1783111629.324152,-3.746960401535034,,14.748461723327637,100.0
1783111629.344855,-3.7490603923797607,,14.74731159210205,100.0
1783111629.365289,-3.7518088817596436,,14.745034217834473,100.0
1783111629.3837829,-3.7540342807769775,,14.74619197845459,100.0
1783111629.406626,-3.755117654800415,,14.750020980834961,100.0
1783111629.4249349,-3.7547733783721924,,14.750555992126465,100.0
1783111629.4448588,-3.7536139488220215,0.0008358623599633574,14.753582954406738,100.0
1783111629.465389,-3.752535820007324,0.00796465016901493,14.751925468444824,100.0
1783111629.485041,-3.7544236183166504,0.008989153429865837,14.752777099609375,100.0
1783111629.5069299,-3.752931833267212,0.012723691761493683,14.753509521484375,100.0
1783111629.5241432,-3.753511428833008,0.014547603204846382,14.75341796875,100.0
1783111629.5447009,-3.7546939849853516,0.015162314288318157,14.752413749694824,100.0
1783111629.564029,-3.752354383468628,0.01837429404258728,14.749836921691895,100.0
1783111629.5850072,-3.7512621879577637,0.021076198667287827,14.750779151916504,100.0
1783111629.608494,-3.7531657218933105,0.02500024065375328,14.752176284790039,100.0
1783111629.6246002,-3.754340171813965,0.02573317103087902,14.752447128295898,100.0
1783111629.644591,-3.7516345977783203,0.030176691710948944,14.752540588378906,100.0
1783111629.663935,-3.7503316402435303,0.032053906470537186,14.752225875854492,100.0
1783111629.684085,-3.7480435371398926,0.029231077060103416,14.753387451171875,100.0
1783111629.706673,-3.7503411769866943,0.028341827914118767,14.752596855163574,100.0
1783111629.7243462,-3.752110719680786,0.01999834179878235,14.75006103515625,100.0
1783111629.744631,-3.7537267208099365,0.0186249278485775,14.751114845275879,100.0
1783111629.765034,-3.752676010131836,0.01958320289850235,14.750855445861816,100.0
1783111629.784523,-3.756040334701538,0.014377961866557598,14.749346733093262,100.0
1783111629.8059788,-3.7531867027282715,0.008791555650532246,14.751209259033203,100.0
1783111629.8247921,-3.74912166595459,,14.750761985778809,100.0
1783111629.844958,-3.7506258487701416,,14.750630378723145,100.0
1783111629.8646212,-3.749605178833008,,14.748942375183105,100.0
1783111629.8846421,-3.7469520568847656,,14.748886108398438,100.0
1783111629.906879,-3.7455506324768066,,14.747944831848145,100.0
1783111629.924812,-3.744837522506714,,14.746930122375488,100.0
1783111629.9447129,-3.744539737701416,,14.747264862060547,100.0
1783111629.964648,-3.7471165657043457,,14.744582176208496,100.0
1783111629.98475,-3.749910354614258,,14.745553970336914,100.0
1783111630.005404,-3.7520394325256348,,14.7479887008667,100.0
1783111630.024847,-3.7525854110717773,,14.749006271362305,100.0
1783111630.044629,-3.7527756690979004,,14.75092601776123,100.0
1783111630.064072,-3.75289249420166,,14.752964973449707,100.0
1783111630.0841348,-3.7549023628234863,0.007925709709525108,14.751118659973145,100.0
1783111630.1051111,-3.7555744647979736,0.014595250599086285,14.74793815612793,100.0
1783111630.125522,-3.7542130947113037,0.016961388289928436,14.746613502502441,100.0
1783111630.1439319,-3.750967502593994,0.014604862779378891,14.749423027038574,100.0
1783111630.1646159,-3.750673770904541,0.011643855832517147,14.751760482788086,100.0
1783111630.184491,-3.749922275543213,0.01192398276180029,14.753530502319336,100.0
1783111630.204629,-3.751530885696411,0.008872549049556255,14.752691268920898,100.0
1783111630.224427,-3.7496426105499268,0.006915148347616196,14.754182815551758,100.0
1783111630.2446,-3.74787974357605,0.004713053349405527,14.754230499267578,100.0
1783111630.2647371,-3.750839948654175,0.005826066248118877,14.753944396972656,100.0
1783111630.2854311,-3.751163959503174,0.005879470147192478,14.756575584411621,100.0
1783111630.3038661,-3.750519275665283,0.0038699216675013304,14.754916191101074,100.0
1783111630.324415,-3.747667074203491,0.007378799840807915,14.754552841186523,100.0
1783111630.3445451,-3.7474658489227295,0.0030994729604572058,14.755340576171875,100.0
1783111630.364001,-3.7493107318878174,,14.753974914550781,100.0
1783111630.384293,-3.7482964992523193,,14.752923965454102,100.0
1783111630.4054148,-3.7495903968811035,,14.753488540649414,100.0
1783111630.42536,-3.748614549636841,,14.75379753112793,100.0
1783111630.4437969,-3.7506000995635986,,14.751545906066895,100.0
1783111630.4655318,-3.747164249420166,,14.752132415771484,100.0
1783111630.4839602,-3.7484371662139893,,14.751770973205566,100.0
1783111630.507645,-3.7480576038360596,,14.749629974365234,100.0
1783111630.524797,-3.747957229614258,,14.749163627624512,100.0
1783111630.543874,-3.74826979637146,,14.749801635742188,100.0
1783111630.564627,-3.7497243881225586,,14.749547004699707,100.0
1783111630.584094,-3.7497739791870117,,14.748215675354004,100.0
1783111630.608073,-3.7477660179138184,,14.748619079589844,100.0
1783111630.624275,-3.749488592147827,,14.748187065124512,100.0
1783111630.6440582,-3.748695135116577,,14.75161075592041,100.0
1783111630.664948,-3.7504165172576904,,14.75322151184082,100.0
1783111630.683952,-3.7496371269226074,0.004535627085715532,14.753851890563965,100.0
1783111630.706996,-3.7488315105438232,0.01094788871705532,14.755025863647461,100.0
1783111630.724163,-3.7458248138427734,0.011014577932655811,14.755400657653809,100.0
1783111630.7446258,-3.747465133666992,0.01097849104553461,14.756953239440918,100.0
1783111630.7644968,-3.7478208541870117,0.009525517001748085,14.756378173828125,100.0
1783111630.785376,-3.748401641845703,0.013167457655072212,14.756634712219238,100.0
1783111630.805774,-3.749894618988037,0.013902246952056885,14.755671501159668,100.0
1783111630.8242428,-3.7494492530822754,0.013692231848835945,14.756242752075195,100.0
1783111630.843791,-3.7485198974609375,0.010579245164990425,14.755873680114746,100.0
1783111630.864387,-3.7511584758758545,0.002710375003516674,14.757024765014648,100.0
1783111630.8842182,-3.752215623855591,0.005163137335330248,14.755022048950195,100.0
1783111630.903905,-3.7509753704071045,0.00793229229748249,14.756071090698242,100.0
1783111630.924639,-3.7492027282714844,0.0056791724637150764,14.75264835357666,100.0
1783111630.944159,-3.748927116394043,0.008580837398767471,14.75403881072998,100.0
1783111630.964067,-3.75148868560791,0.014041159301996231,14.751737594604492,100.0
1783111630.984496,-3.7543344497680664,0.013039681129157543,14.751367568969727,100.0
1783111631.005549,-3.7547619342803955,0.01189384888857603,14.750434875488281,100.0
1783111631.0245278,-3.7573678493499756,0.01219317689538002,14.75228214263916,100.0
1783111631.044093,-3.759673595428467,0.016846811398863792,14.752764701843262,100.0
1783111631.064288,-3.7601897716522217,0.01990976184606552,14.751511573791504,100.0
1783111631.08431,-3.757779836654663,0.025838537141680717,14.751686096191406,100.0
1783111631.105759,-3.75703763961792,0.027221735566854477,14.754448890686035,100.0
1783111631.124937,-3.757606029510498,0.025687729939818382,14.754218101501465,100.0
1783111631.144667,-3.7546403408050537,0.03282956779003143,14.7570219039917,100.0
1783111631.1638248,-3.7533771991729736,0.04385984316468239,14.752824783325195,100.0
1783111631.184174,-3.751023530960083,0.048077989369630814,14.752689361572266,100.0
1783111631.205206,-3.7519631385803223,0.05150791257619858,14.750690460205078,100.0
1783111631.223825,-3.752688407897949,0.05070790275931358,14.75009536743164,100.0
1783111631.244718,-3.7497966289520264,0.04573352262377739,14.750831604003906,100.0
1783111631.265047,-3.746914863586426,0.042798202484846115,14.751081466674805,100.0
1783111631.284162,-3.7484381198883057,0.038462795317173004,14.751665115356445,100.0
1783111631.305121,-3.748331069946289,0.0338166318833828,14.754199028015137,100.0
1783111631.3246531,-3.749410629272461,0.0310965646058321,14.752449035644531,100.0
1783111631.344509,-3.7480762004852295,0.03381570801138878,14.753240585327148,100.0
1783111631.3660219,-3.7472941875457764,0.032674532383680344,14.751089096069336,100.0
1783111631.384563,-3.750042676925659,0.0346963033080101,14.75277042388916,100.0
1783111631.404604,-3.7502102851867676,0.029330700635910034,14.751374244689941,100.0
1783111631.424753,-3.7508721351623535,0.02439931221306324,14.750815391540527,100.0
1783111631.4447649,-3.750877857208252,0.024889182299375534,14.753084182739258,100.0
1783111631.464927,-3.7506449222564697,0.019284894689917564,14.753201484680176,100.0
1783111631.484382,-3.750523090362549,0.011927196756005287,14.751670837402344,100.0
1783111631.5042639,-3.751713514328003,0.011037164367735386,14.750284194946289,100.0
1783111631.525763,-3.751278877258301,0.007375654298812151,14.749467849731445,100.0
1783111631.544151,-3.7507317066192627,0.010313481092453003,14.750885963439941,100.0
1783111631.564586,-3.749701738357544,0.008643011562526226,14.749505043029785,100.0
1783111631.5845912,-3.752248764038086,0.0026669232174754143,14.747745513916016,100.0
1783111631.6050959,-3.751615524291992,0.0015766425058245659,14.746748924255371,100.0
1783111631.625846,-3.7494359016418457,0.004410654306411743,14.75026798248291,100.0
1783111631.643924,-3.74798846244812,0.004958522506058216,14.752554893493652,100.0
1783111631.663816,-3.7500407695770264,0.0011244225315749645,14.750452041625977,100.0
1783111631.684461,-3.7517220973968506,0.00020841695368289948,14.749814987182617,100.0
1783111631.704073,-3.7517220973968506,,14.753190040588379,100.0
1783111631.725513,-3.7512247562408447,0.0031950408592820168,14.752960205078125,100.0
1783111631.7441401,-3.7506864070892334,0.0031947835814207792,14.75256633758545,100.0
1783111631.7644742,-3.749985694885254,0.00932302325963974,14.751042366027832,100.0
1783111631.783723,-3.7487123012542725,0.011456014588475227,14.748181343078613,100.0
1783111631.806762,-3.748054265975952,0.014720719307661057,14.749655723571777,100.0
1783111631.823869,-3.7489192485809326,0.012474458664655685,14.747137069702148,100.0
1783111631.8445241,-3.7470524311065674,0.0149156479164958,14.748215675354004,100.0
1783111631.8646631,-3.745515823364258,0.01183947641402483,14.748394012451172,100.0
1783111631.8837838,-3.7472455501556396,0.008088167756795883,14.75055980682373,100.0
1783111631.906935,-3.746331214904785,0.009956260211765766,14.751981735229492,100.0
1783111631.9248629,-3.7454535961151123,0.007518548518419266,14.751220703125,100.0
1783111631.9438899,-3.7459592819213867,0.008907502517104149,14.751526832580566,100.0
1783111631.965023,-3.7463650703430176,0.013901217840611935,14.751336097717285,100.0
1783111631.984712,-3.7478551864624023,0.008644039742648602,14.749456405639648,100.0
1783111632.0071502,-3.7481818199157715,0.006957049481570721,14.748237609863281,100.0
1783111632.024956,-3.7471466064453125,0.007333370856940746,14.748763084411621,100.0
1783111632.044099,-3.7466628551483154,0.010354628786444664,14.747315406799316,100.0
1783111632.063902,-3.745170831680298,0.0030363297555595636,14.744815826416016,100.0
1783111632.084671,-3.742868423461914,0.005932926200330257,14.74526596069336,100.0
1783111632.1066298,-3.744680166244507,0.004703824874013662,14.745534896850586,100.0
1783111632.12449,-3.74774432182312,,14.747962951660156,100.0
1783111632.144175,-3.745957612991333,,14.749171257019043,100.0
1783111632.164865,-3.748875141143799,0.006253302562981844,14.74659538269043,100.0
1783111632.183866,-3.748255729675293,0.004870777018368244,14.745706558227539,100.0
1783111632.20771,-3.747202157974243,0.005117678549140692,14.747715950012207,100.0
1783111632.226253,-3.746595859527588,0.004930954426527023,14.749689102172852,100.0
1783111632.244179,-3.7482900619506836,0.0058976756408810616,14.751289367675781,100.0
1783111632.264032,-3.747269630432129,0.005012195091694593,14.749136924743652,100.0
1783111632.284731,-3.7504451274871826,0.0018908430356532335,14.749638557434082,100.0
1783111632.3046331,-3.7486674785614014,0.005201594904065132,14.75248908996582,100.0
1783111632.3257961,-3.749441385269165,0.005414567422121763,14.751051902770996,100.0
1783111632.3448472,-3.7494699954986572,,14.75304889678955,100.0
1783111632.3648992,-3.7506988048553467,,14.755743026733398,100.0
1783111632.384772,-3.7529633045196533,,14.755162239074707,100.0
1783111632.405806,-3.754074811935425,,14.75422477722168,100.0
1783111632.425153,-3.7505311965942383,,14.756052017211914,100.0
1783111632.444455,-3.748840808868408,,14.75284194946289,100.0
1783111632.464566,-3.7458245754241943,,14.751193046569824,100.0
1783111632.4848351,-3.747023820877075,,14.753995895385742,100.0
1783111632.5074182,-3.7469961643218994,,14.752058982849121,100.0
1783111632.5242739,-3.7472574710845947,,14.751896858215332,100.0
1783111632.545138,-3.7493491172790527,,14.750040054321289,100.0
1783111632.564793,-3.7492222785949707,,14.750743865966797,100.0
1783111632.583671,-3.7473034858703613,,14.752640724182129,100.0
1783111632.606665,-3.7477545738220215,,14.754578590393066,100.0
1783111632.625042,-3.745285749435425,,14.757028579711914,100.0
1783111632.6449049,-3.7466697692871094,,14.754473686218262,100.0
1783111632.6641002,-3.7467546463012695,,14.756111145019531,100.0
1783111632.6845021,-3.7482285499572754,,14.754531860351562,100.0
1783111632.7053928,-3.751448392868042,,14.75200366973877,100.0
1783111632.724115,-3.7522506713867188,,14.751358985900879,100.0
1783111632.744958,-3.748779773712158,,14.75111198425293,100.0
1783111632.764274,-3.7480735778808594,,14.7515230178833,100.0
1783111632.784682,-3.748075246810913,,14.750505447387695,100.0
1783111632.8052979,-3.7485151290893555,,14.750723838806152,100.0
1783111632.8251069,-3.7502689361572266,,14.750286102294922,100.0
1783111632.8441548,-3.75186824798584,,14.747694969177246,100.0
1783111632.864193,-3.7525405883789062,,14.748991012573242,100.0
1783111632.884647,-3.7518599033355713,,14.750974655151367,100.0
1783111632.943587,-3.7502455711364746,,14.750182151794434,100.0
1783111632.946574,-3.7488698959350586,,14.75058364868164,100.0
1783111632.9588249,-3.7488698959350586,,14.75058364868164,100.0
1783111632.9643981,-3.7484383583068848,,14.752115249633789,100.0
1783111632.984249,-3.7465498447418213,,14.751272201538086,100.0
1783111633.007328,-3.746303081512451,,14.749434471130371,100.0
1783111633.024524,-3.7472646236419678,,14.74856185913086,100.0
1783111633.044662,-3.7489655017852783,,14.748785018920898,100.0
1783111633.06471,-3.750669240951538,,14.748270034790039,100.0
1783111633.084657,-3.750654697418213,,14.746803283691406,100.0
1783111633.106366,-3.7522706985473633,,14.745368003845215,100.0
1783111633.123929,-3.7509639263153076,,14.748102188110352,100.0
1783111633.143959,-3.7504255771636963,,14.744558334350586,100.0
1783111633.164581,-3.750056266784668,,14.743958473205566,100.0
1783111633.184127,-3.74835205078125,,14.745429039001465,100.0
1783111633.2052531,-3.7466964721679688,,14.747255325317383,100.0
1783111633.2247272,-3.7439780235290527,,14.747655868530273,100.0
1783111633.243856,-3.7420878410339355,,14.749556541442871,100.0
1783111633.263881,-3.7441904544830322,,14.75010871887207,100.0
1783111633.284353,-3.7460663318634033,,14.750787734985352,100.0
1783111633.304537,-3.7459263801574707,,14.753013610839844,100.0
1783111633.324078,-3.7470040321350098,,14.750765800476074,100.0
1783111633.343724,-3.7479681968688965,,14.751672744750977,100.0
1783111633.3654091,-3.746725559234619,,14.751256942749023,100.0
1783111633.384266,-3.7473413944244385,,14.750462532043457,100.0
1783111633.403877,-3.747096538543701,,14.751049041748047,100.0
1783111633.425251,-3.7481629848480225,,14.748481750488281,100.0
